a,dureeFeu,ecarts
2.925,30.0,60.87663871071496
2.925,30.200000000000003,77.66757098560794
2.925,30.4,88.21650958078537
2.925,30.6,17.86404507179898
2.925,30.8,26.335271701781018
2.925,31.0,34.887390861193204
2.925,31.200000000000003,44.284317373668614
2.925,31.4,37.784384982081555
2.925,31.6,42.80844537451938
2.925,31.8,47.90450136343587
2.925,32.0,53.34565873124646
2.925,32.2,59.32440665738227
2.925,32.4,66.73742141646164
2.925,32.6,75.48881753358395
2.925,32.8,85.08190443205217
2.925,33.0,97.02643954156015
2.925,33.2,78.05588534131324
2.925,33.4,54.79659718912065
2.925,33.6,55.984950421018894
2.925,33.8,71.54923983177343
2.925,34.0,16.108950245410917
2.925,34.2,21.6680398673364
2.925,34.4,29.98987787850498
2.925,34.6,39.84631277597599
2.925,34.8,49.09358621620958
2.925,35.0,59.310612767483086
2.925,35.2,68.46498019837662
2.925,35.4,79.10882401411403
2.925,35.6,89.88498127966697
2.925,35.8,100.2145537394654
2.925,36.0,108.43049609572572
2.925,36.2,116.50631289179825
2.925,36.400000000000006,126.49242530736464
2.925,36.6,111.08421914855286
2.925,36.8,87.9590219450194
2.925,37.0,64.23835239112881
2.925,37.2,73.03792744417483
2.925,37.400000000000006,40.3562836623565
2.925,37.6,33.23276044723908
2.925,37.8,36.399745720043875
2.925,38.0,38.2515352176457
2.925,38.2,43.36225957362297
2.925,38.400000000000006,51.043765957695705
2.925,38.6,61.962259423399985
2.925,38.8,76.14194360062363
2.925,39.0,92.27769511339017
2.925,39.2,108.76678250930294
2.925,39.400000000000006,123.98903341830194
2.925,39.6,140.2395283007026
2.925,39.8,153.54705406210854
2.95,20.0,52.116574005425
2.95,20.2,41.059017756440014
2.95,20.4,39.22352668018702
2.95,20.6,42.399159048227105
2.95,20.8,52.26910837640976
2.95,21.0,66.89724763735146
2.95,21.2,81.78014344167198
2.95,21.4,93.19983481638388
2.95,21.6,102.94011567797712
2.95,21.8,114.662321727313
2.95,22.0,129.89624971651148
2.95,22.2,146.3397866352815
2.95,22.4,165.30312896292588
2.95,22.6,160.04743044609464
2.95,22.8,122.7540938934103
2.95,23.0,89.5575549613872
2.95,23.2,102.9908538896087
2.95,23.4,113.83086509115239
2.95,23.6,18.183542968005252
2.95,23.8,19.926242096615752
2.95,24.0,25.3868686597267
2.95,24.2,33.84031085722103
2.95,24.4,46.90639115864689
2.95,24.6,62.86704019428632
2.95,24.8,79.67404998025366
2.95,25.0,95.75325787053876
2.95,25.2,90.39352071019236
2.95,25.4,99.97067755139577
2.95,25.6,107.29701237787029
2.95,25.8,111.16548494535593
2.95,26.0,111.08323540079093
2.95,26.2,82.18772598145651
2.95,26.4,71.04830771363405
2.95,26.6,48.08982008238736
2.95,26.8,60.567264213951674
2.95,27.0,17.24320777402721
2.95,27.2,11.682255706794596
2.95,27.4,13.046542306127602
2.95,27.6,19.331728218795007
2.95,27.8,27.843036326449884
2.95,28.0,38.13199487965968
2.95,28.200000000000003,48.33573240766596
2.95,28.4,58.8999538696429
2.95,28.6,68.14884088615106
2.95,28.8,77.99509280332295
2.95,29.0,88.5858013445675
2.95,29.200000000000003,98.72612393527149
2.95,29.4,114.10306339307961
2.95,29.6,102.6987571011403
2.95,29.8,87.65109026679924
2.95,30.0,60.915419302199254
2.95,30.200000000000003,77.67925642671894
2.95,30.4,26.274684056485842
2.95,30.6,17.83842541343451
2.95,30.8,26.2796906143153
2.95,31.0,34.833893966506196
2.95,31.200000000000003,44.22076733280638
2.95,31.4,37.8459288408274
2.95,31.6,42.84453099943333
2.95,31.8,47.919018533014366
2.95,32.0,53.36534298773877
2.95,32.2,59.31617311611899
2.95,32.4,66.72419683590171
2.95,32.6,75.49119345950545
2.95,32.8,85.24902680745765
2.95,33.0,85.17620588377011
2.95,33.2,58.57830481155487
2.95,33.4,41.98020888330424
2.95,33.6,55.805336421718344
2.95,33.8,71.34512776440674
2.95,34.0,16.11572611032173
2.95,34.2,21.635732173615118
2.95,34.4,29.943285672261567
2.95,34.6,39.78824643464658
2.95,34.8,49.051075898427
2.95,35.0,59.263528056861794
2.95,35.2,68.41018553593403
2.95,35.4,79.01958932969328
2.95,35.6,89.8771389644829
2.95,35.8,100.16106191713412
2.95,36.0,108.38701892103921
2.95,36.2,116.66961980846588
2.95,36.400000000000006,126.69565933823363
2.95,36.6,108.55486848402423
2.95,36.8,85.03211018082273
2.95,37.0,64.2421469876626
2.95,37.2,72.99614096263983
2.95,37.400000000000006,30.477347919655884
2.95,37.6,33.192711960468706
2.95,37.8,36.44938047049406
2.95,38.0,38.258355666688686
2.95,38.2,43.31705172743538
2.95,38.400000000000006,50.97591677379855
2.95,38.6,61.838438517332214
2.95,38.8,75.98518254076993
2.95,39.0,92.13130663072545
2.95,39.2,108.72140860268769
2.95,39.400000000000006,123.91573782568972
2.95,39.6,140.18738080660296
2.95,39.8,153.80119450549432
2.975,20.0,52.30670015621603
2.975,20.2,41.17403055204931
2.975,20.4,39.28595411585969
2.975,20.6,42.399914630574614
2.975,20.8,52.237910597172906
2.975,21.0,66.83125937743279
2.975,21.2,81.72856126039645
2.975,21.4,93.18420483180736
2.975,21.6,102.89571396582761
2.975,21.8,114.62442887150974
2.975,22.0,129.91346092327151
2.975,22.2,146.3670725105937
2.975,22.4,165.80035102492644
2.975,22.6,137.84114977197575
2.975,22.8,122.71177361588289
2.975,23.0,89.47329470775449
2.975,23.2,102.90785195380467
2.975,23.4,25.759496984016494
2.975,23.6,18.252352435839242
2.975,23.8,19.965581903380173
2.975,24.0,25.389729275004612
2.975,24.2,33.77571280388595
2.975,24.4,46.823395823262445
2.975,24.6,62.73951370028228
2.975,24.8,79.56771123826314
2.975,25.0,95.65419589554757
2.975,25.2,90.40475377890819
2.975,25.4,99.99604971747316
2.975,25.6,107.47341521717522
2.975,25.8,111.54601213660195
2.975,26.0,101.70231781247278
2.975,26.2,71.95212453619686
2.975,26.4,38.95706703691385
2.975,26.6,48.05270878215701
2.975,26.8,60.46948520649666
2.975,27.0,17.39307571691541
2.975,27.2,11.754998159352745
2.975,27.4,13.056238944696611
2.975,27.6,19.29169104679233
2.975,27.8,27.789721465446128
2.975,28.0,38.05966889947802
2.975,28.200000000000003,48.32282546628385
2.975,28.4,58.812091022172154
2.975,28.6,68.07823206880882
2.975,28.8,77.95518635654105
2.975,29.0,88.54119694229729
2.975,29.200000000000003,98.79092216940533
2.975,29.4,114.43980980849548
2.975,29.6,86.10264383520077
2.975,29.8,87.89753664820884
2.975,30.0,60.996662379887184
2.975,30.200000000000003,77.6705776551177
2.975,30.4,12.568326369902717
2.975,30.6,17.817985306562335
2.975,30.8,26.23608093100035
2.975,31.0,34.79220626732994
2.975,31.200000000000003,33.34989247006317
2.975,31.4,37.91645194006266
2.975,31.6,42.89142903649622
2.975,31.8,47.947609353552714
2.975,32.0,53.40043089297365
2.975,32.2,59.32696180634015
2.975,32.4,66.72458437064223
2.975,32.6,75.50936444145356
2.975,32.8,85.47729069806472
2.975,33.0,81.2852794795873
2.975,33.2,58.438396698281544
2.975,33.4,41.84699181703999
2.975,33.6,55.645979736052524
2.975,33.8,71.16078974698539
2.975,34.0,16.125052480033148
2.975,34.2,21.6100964985253
2.975,34.4,29.904661388161344
2.975,34.6,39.738257424296364
2.975,34.8,49.02477426122621
2.975,35.0,59.2257869449873
2.975,35.2,68.37481887930298
2.975,35.4,78.95030611353516
2.975,35.6,89.83921914341839
2.975,35.8,100.1145331603164
2.975,36.0,108.37403440086815
2.975,36.2,116.9096624097338
2.975,36.400000000000006,121.59921470438242
2.975,36.6,99.21444622964655
2.975,36.8,77.16539818576157
2.975,37.0,64.21496231147155
2.975,37.2,72.9748970122691
2.975,37.400000000000006,30.515232060691726
2.975,37.6,33.15334784095246
2.975,37.8,36.501929352555514
2.975,38.0,38.275208308987274
2.975,38.2,43.28116686231842
2.975,38.400000000000006,50.91542566862633
2.975,38.6,61.72729829533827
2.975,38.8,75.84696709014825
2.975,39.0,91.97347233844292
2.975,39.2,108.72023811580553
2.975,39.400000000000006,123.83685549044405
2.975,39.6,140.1451150961949
2.975,39.8,154.10573621680334
3.0,20.0,52.500062751019
3.0,20.2,41.28281010286163
3.0,20.4,39.33626901585903
3.0,20.6,42.396907865108346
3.0,20.8,52.200302479099626
3.0,21.0,66.7686432116262
3.0,21.2,81.69256714366618
3.0,21.4,93.20307826907889
3.0,21.6,102.86596185404977
3.0,21.8,114.58457212128536
3.0,22.0,129.8801475887325
3.0,22.2,146.50252785519922
3.0,22.4,166.442195107838
3.0,22.6,128.83975669180927
3.0,22.8,122.69701788984057
3.0,23.0,89.4194406997685
3.0,23.2,102.84358310703851
3.0,23.4,21.78323086951819
3.0,23.6,18.31715478816521
3.0,23.8,19.995534097646292
3.0,24.0,25.370342269107926
3.0,24.2,33.71071468066339
3.0,24.4,46.756014027920436
3.0,24.6,62.62889228038414
3.0,24.8,79.45644351447916
3.0,25.0,95.55694420641926
3.0,25.2,90.39510621011324
3.0,25.4,100.03210078401149
3.0,25.6,107.67409960905547
3.0,25.8,111.99980738870278
3.0,26.0,94.99887003197077
3.0,26.2,63.036035603464015
3.0,26.4,39.000658066221675
3.0,26.6,48.01911280238846
3.0,26.8,60.372717379445845
3.0,27.0,17.53452369020129
3.0,27.2,11.822657522817593
3.0,27.4,13.062821960964438
3.0,27.6,19.248649644494794
3.0,27.8,27.734695925122992
3.0,28.0,37.990749781590694
3.0,28.200000000000003,48.29977133860075
3.0,28.4,58.73267085855947
3.0,28.6,68.01793870920591
3.0,28.8,77.92530492845181
3.0,29.0,88.52163074820824
3.0,29.200000000000003,98.93193358380493
3.0,29.4,114.75225741074158
3.0,29.6,86.43188665860067
3.0,29.8,66.39505381487052
3.0,30.0,61.1385249082694
3.0,30.200000000000003,77.66968531796682
3.0,30.4,12.586925624604323
3.0,30.6,17.799528266842838
3.0,30.8,26.19445710666044
3.0,31.0,34.758664805165324
3.0,31.200000000000003,33.432114823701184
3.0,31.4,37.98480141182736
3.0,31.6,42.93799085285728
3.0,31.8,47.981874103772135
3.0,32.0,53.441735529989316
3.0,32.2,59.349346733275055
3.0,32.4,66.74770067194392
3.0,32.6,75.56409378678927
3.0,32.8,85.74056589914068
3.0,33.0,75.3728802411061
3.0,33.2,58.38666595251189
3.0,33.4,41.73475316452971
3.0,33.6,55.488528801737786
3.0,33.8,19.379453761852993
3.0,34.0,16.12935375990478
3.0,34.2,21.582845541952306
3.0,34.4,29.86585161276561
3.0,34.6,39.68697646828395
3.0,34.8,49.00175873147404
3.0,35.0,59.18816447460599
3.0,35.2,68.34746428827216
3.0,35.4,78.89139857507602
3.0,35.6,89.78320104806903
3.0,35.8,100.0793139845188
3.0,36.0,108.38930168324731
3.0,36.2,117.2599793701164
3.0,36.400000000000006,101.30434503394572
3.0,36.6,99.09848451399972
3.0,36.8,77.04296297899636
3.0,37.0,64.18352326837574
3.0,37.2,72.95499335765533
3.0,37.400000000000006,30.55787092758715
3.0,37.6,33.10948520053183
3.0,37.8,36.548488719081696
3.0,38.0,38.28805071259454
3.0,38.2,43.24498524657871
3.0,38.400000000000006,50.859076230596806
3.0,38.6,61.62438027393569
3.0,38.8,75.72171293094351
3.0,39.0,91.82960037044995
3.0,39.2,108.71573732400213
3.0,39.400000000000006,123.80157969076097
3.0,39.6,140.12179953557072
3.0,39.8,154.37050248983473
3.0250000000000004,20.0,52.67778465035968
3.0250000000000004,20.2,41.38566451116025
3.0250000000000004,20.4,39.39241671908711
3.0250000000000004,20.6,42.40645680913657
3.0250000000000004,20.8,52.17728671451394
3.0250000000000004,21.0,66.73084405876567
3.0250000000000004,21.2,81.6736995682264
3.0250000000000004,21.4,93.22260477146533
3.0250000000000004,21.6,102.8480070553714
3.0250000000000004,21.8,114.53779428023543
3.0250000000000004,22.0,129.8403456066252
3.0250000000000004,22.2,146.71007261830096
3.0250000000000004,22.4,146.5442582087696
3.0250000000000004,22.6,128.93771966352313
3.0250000000000004,22.8,106.69027754972298
3.0250000000000004,23.0,89.33731300706674
3.0250000000000004,23.2,102.79848145611362
3.0250000000000004,23.4,21.897649288784784
3.0250000000000004,23.6,18.384037386694203
3.0250000000000004,23.8,20.036839075007
3.0250000000000004,24.0,25.36283850805667
3.0250000000000004,24.2,33.639097743522804
3.0250000000000004,24.4,46.6698888643191
3.0250000000000004,24.6,62.50355902916324
3.0250000000000004,24.8,79.37542987728712
3.0250000000000004,25.0,95.50251994622148
3.0250000000000004,25.2,90.41368663170093
3.0250000000000004,25.4,100.09153859006496
3.0250000000000004,25.6,107.86970615265253
3.0250000000000004,25.8,112.5661325505626
3.0250000000000004,26.0,86.21830632570205
3.0250000000000004,26.2,63.07852815638998
3.0250000000000004,26.4,39.06521277729719
3.0250000000000004,26.6,47.99542838614383
3.0250000000000004,26.8,7.592243796131229
3.0250000000000004,27.0,17.669702546046043
3.0250000000000004,27.2,11.888210815076448
3.0250000000000004,27.4,13.074916169921071
3.0250000000000004,27.6,19.21820487661624
3.0250000000000004,27.8,27.699019705158495
3.0250000000000004,28.0,37.931562904662485
3.0250000000000004,28.200000000000003,48.274022716820056
3.0250000000000004,28.4,58.66928052269666
3.0250000000000004,28.6,67.97572197418617
3.0250000000000004,28.8,77.8894806027539
3.0250000000000004,29.0,88.4929508106591
3.0250000000000004,29.200000000000003,99.14798084214956
3.0250000000000004,29.4,96.40140984046408
3.0250000000000004,29.6,72.04805116134212
3.0250000000000004,29.8,46.705749851552596
3.0250000000000004,30.0,61.25364838201931
3.0250000000000004,30.200000000000003,77.66390285069126
3.0250000000000004,30.4,12.605956220476203
3.0250000000000004,30.6,17.785959552086798
3.0250000000000004,30.8,26.15259652392357
3.0250000000000004,31.0,34.72481532720528
3.0250000000000004,31.200000000000003,33.51959175160156
3.0250000000000004,31.4,38.041284912645054
3.0250000000000004,31.6,42.98364826420461
3.0250000000000004,31.8,48.01665406209864
3.0250000000000004,32.0,53.48332759884833
3.0250000000000004,32.2,59.36394198117018
3.0250000000000004,32.4,66.77459900927599
3.0250000000000004,32.6,75.67885849812521
3.0250000000000004,32.8,85.4848243717688
3.0250000000000004,33.0,65.04233031839692
3.0250000000000004,33.2,58.35739596781893
3.0250000000000004,33.4,41.63759131913515
3.0250000000000004,33.6,55.338698750752954
3.0250000000000004,33.8,15.349809361589264
3.0250000000000004,34.0,16.135041944037077
3.0250000000000004,34.2,21.555520680487
3.0250000000000004,34.4,29.828729199596772
3.0250000000000004,34.6,39.634642841185666
3.0250000000000004,34.8,48.98238713452244
3.0250000000000004,35.0,59.15067550722569
3.0250000000000004,35.2,68.32207277799895
3.0250000000000004,35.4,78.83675032411729
3.0250000000000004,35.6,89.71043221408068
3.0250000000000004,35.8,100.04230732562779
3.0250000000000004,36.0,108.42230891512385
3.0250000000000004,36.2,117.64982318834404
3.0250000000000004,36.400000000000006,103.36680861422272
3.0250000000000004,36.6,79.19667120693262
3.0250000000000004,36.8,76.94077548159785
3.0250000000000004,37.0,64.1697441341599
3.0250000000000004,37.2,35.2551432951391
3.0250000000000004,37.400000000000006,30.597181665160875
3.0250000000000004,37.6,33.06283978596141
3.0250000000000004,37.8,36.595985469533886
3.0250000000000004,38.0,38.30003829605853
3.0250000000000004,38.2,43.20615261477702
3.0250000000000004,38.400000000000006,50.798399652084036
3.0250000000000004,38.6,61.5150954055145
3.0250000000000004,38.8,75.59062975483414
3.0250000000000004,39.0,91.6741593399619
3.0250000000000004,39.2,108.66064178528566
3.0250000000000004,39.400000000000006,123.76713688606237
3.0250000000000004,39.6,140.18003448761723
3.0250000000000004,39.8,134.8782489945369
3.05,20.0,52.85094698539708
3.05,20.2,41.497509849230966
3.05,20.4,39.44485205766096
3.05,20.6,42.4099861594614
3.05,20.8,52.14873170726117
3.05,21.0,66.67139332530111
3.05,21.2,81.60926386692655
3.05,21.4,93.2023858955629
3.05,21.6,102.79668765709755
3.05,21.8,114.5004857699285
3.05,22.0,129.8817028489366
3.05,22.2,147.03282169013153
3.05,22.4,142.50297431527076
3.05,22.6,104.5475670663851
3.05,22.8,73.82854801508077
3.05,23.0,89.25119970198772
3.05,23.2,102.74124209325242
3.05,23.4,22.016712278379423
3.05,23.6,18.452323433045134
3.05,23.8,20.076818816254764
3.05,24.0,25.35824890249931
3.05,24.2,33.603288973380835
3.05,24.4,46.62523795623655
3.05,24.6,62.40822183691348
3.05,24.8,79.25698175544733
3.05,25.0,95.38843410400347
3.05,25.2,90.37126253347957
3.05,25.4,100.10299157655285
3.05,25.6,108.10190901427399
3.05,25.8,113.40464688836771
3.05,26.0,75.79300948018444
3.05,26.2,63.131682792158664
3.05,26.4,39.12397935439911
3.05,26.6,47.96732393568722
3.05,26.8,32.235766665027874
3.05,27.0,17.820870318215803
3.05,27.2,11.961368995011197
3.05,27.4,13.08408637223447
3.05,27.6,19.174749644398954
3.05,27.8,27.64247181679085
3.05,28.0,37.8482408421455
3.05,28.200000000000003,48.208605279861295
3.05,28.4,58.57553336690098
3.05,28.6,67.90106270054379
3.05,28.8,77.82101955744876
3.05,29.0,88.4435137663204
3.05,29.200000000000003,99.45335419618209
3.05,29.4,91.65175991159836
3.05,29.6,71.95636252065692
3.05,29.8,46.627993359307425
3.05,30.0,61.23980082715248
3.05,30.200000000000003,72.47491958692547
3.05,30.4,12.62636687103672
3.05,30.6,17.76698977366492
3.05,30.8,26.098825096810657
3.05,31.0,34.67831766314212
3.05,31.200000000000003,33.60330022100936
3.05,31.4,38.084331605799484
3.05,31.6,43.019790079021085
3.05,31.8,48.04149329414679
3.05,32.0,53.51533040585393
3.05,32.2,59.36093674346945
3.05,32.4,66.79050192182599
3.05,32.6,75.83814588845617
3.05,32.8,81.15774169013963
3.05,33.0,57.85129319803512
3.05,33.2,30.826648369613558
3.05,33.4,41.57560033007177
3.05,33.6,55.187678114101885
3.05,33.8,15.418728888601512
3.05,34.0,16.143380211987544
3.05,34.2,21.52826566783272
3.05,34.4,29.78840734567119
3.05,34.6,39.57533988432874
3.05,34.8,48.954385180185554
3.05,35.0,59.083876857365276
3.05,35.2,68.28713003016685
3.05,35.4,78.7717005905043
3.05,35.6,89.61626010505503
3.05,35.8,100.0043691695259
3.05,36.0,108.52071991076741
3.05,36.2,117.98618451222234
3.05,36.400000000000006,103.1318476015669
3.05,36.6,79.35565301155565
3.05,36.8,57.066567704692204
3.05,37.0,64.14199282671572
3.05,37.2,35.27594973196422
3.05,37.400000000000006,30.637383737608754
3.05,37.6,33.01376401315396
3.05,37.8,36.644277534059476
3.05,38.0,38.31252220105843
3.05,38.2,43.16526161710971
3.05,38.400000000000006,50.73999743212447
3.05,38.6,61.40324180304092
3.05,38.8,75.45863364914857
3.05,39.0,91.52446440961546
3.05,39.2,108.56714569603854
3.05,39.400000000000006,123.748068302625
3.05,39.6,140.27995065870735
3.05,39.8,141.15263040332192
3.075,20.0,53.03862834933488
3.075,20.2,41.60242966017228
3.075,20.4,39.49594164230137
3.075,20.6,42.41616475004017
3.075,20.8,52.124527896516796
3.075,21.0,66.62722082615286
3.075,21.2,81.57506290569891
3.075,21.4,93.23192564935232
3.075,21.6,102.81698215330927
3.075,21.8,114.46379219960681
3.075,22.0,129.8386915753947
3.075,22.2,147.44884218767154
3.075,22.4,140.29273541729813
3.075,22.6,104.54176682319205
3.075,22.8,73.76150880762401
3.075,23.0,89.18230528513922
3.075,23.2,102.73359266113016
3.075,23.4,22.12932473246557
3.075,23.6,18.516487943275408
3.075,23.8,20.114980467494224
3.075,24.0,25.342104320778727
3.075,24.2,33.535556816292726
3.075,24.4,46.565965707622425
3.075,24.6,62.310201507687026
3.075,24.8,79.17233347232008
3.075,25.0,95.32690403078179
3.075,25.2,90.36436087472228
3.075,25.4,100.15792709858688
3.075,25.6,108.48300597523983
3.075,25.8,105.03697453973479
3.075,26.0,75.98028233848238
